LogDate;LogTime;HOOKLOAD_AVG tonfUS;TOT_SPM spm;STP_PRS_1 psi;ROP m/h;WOB tonfUS;ROT_TORQUE kN*m;ACT_VOL m³;FLOW_OUT_REL %;GAINLOSS m³;DENS_IN lbm/galUS;DENS_OUT lbm/galUS;BIT_DPT_MD m;TOT_DPT_MD m;BLOCK_POS m;TOTAL_VOL m³
5-Dec-2016;11:42:42.4210;60.5997082039997;166.695641189474;2239.26867921218;8.070367;10.5354983423978;1.621656;143.628027968109;0;4.92052753269672;8.88677753736798;8.98003801646741;1329.19586235192;1329.4062566522;8.30501681473106;143.603292350774
5-Dec-2016;11:42:49.6190;60.8263580506189;166.956130912428;2241.40947993673;8.070367;10.3945135861418;1.621656;143.599206227809;0;4.89427334908396;8.88677753736798;8.98003801646741;1329.21250178013;1329.41204920295;8.29918890469708;143.60493614513
5-Dec-2016;11:42:56.8180;61.0530393806446;167.21665683098;2243.5505781728;8.070367;10.2535092428024;1.621656;143.570380482823;0;4.86801551748067;8.88677753736798;8.98003801646741;1329.22914352035;1329.41784255859;8.29336018464528;143.606580167892
5-Dec-2016;11:43:04.0160;61.2496068425733;167.138654731402;2245.12537158047;8.070367;10.065218647715;1.621656;143.702336400747;0;4.99118140339851;8.88677753736798;8.98003801646741;1329.24578294856;1329.42759679258;8.28373704664409;143.739180780947
5-Dec-2016;11:43:11.2150;61.2604536959827;166.818671241934;2238.85931492491;8.070367;9.93956822543239;1.621656;143.920937841758;0;5.18139934632927;8.88677753736798;8.98003801646741;1329.26242468832;1329.44172629574;8.26981830131263;143.914369588369
5-Dec-2016;11:43:18.4130;61.2383988973364;166.780238613348;2234.60792126856;8.070367;9.91873970427155;1.69610356521606;143.965343264863;0;5.21704686246812;8.88677753736798;8.98003801646741;1329.279064117;1329.45401919354;8.2575031099841;143.943794172257
5-Dec-2016;11:43:25.6120;61.3082124252299;166.741606721294;2237.14518457818;8.070367;9.86374614616594;1.81755110168457;144.006447978318;0;5.26478146575391;8.88677753736798;8.98003801646741;1329.29570585676;1329.46603180701;8.24543936410919;143.989970710129
5-Dec-2016;11:43:32.8100;61.3780162556304;166.702980196076;2239.68209549141;8.070367;9.80876022565074;1.93898177337646;144.047546982765;0;5.31250943802297;8.88677753736798;8.98003801646741;1329.3123452845;1329.47804275155;8.23337729368359;144.036140834913
5-Dec-2016;11:43:40.0090;61.447829785239;166.664348302276;2242.21935887185;8.070367;9.75376666582998;2.06042931747437;144.08865169622;0;5.36024404130876;8.88677753736798;8.98003801646741;1329.32898702472;1329.49005536549;8.22131354687735;144.082317374647
5-Dec-2016;11:43:47.2070;61.5176336156395;166.625721775312;2244.75626971426;8.070367;9.69878074531478;2.18185998916626;144.129750700668;0;5.40797201357782;8.88677753736798;8.98003801646741;1329.34562645294;1329.50206631003;8.20925147645175;144.128487499431
5-Dec-2016;11:43:54.4060;61.508008579452;166.70587091876;2242.9677372003;8.070367;9.74292911714279;2.14085023498535;144.069521807134;0;5.34713182970881;8.88677753736798;8.98003801646741;1329.36226819269;1329.51267778617;8.19868573127314;144.069521807134
5-Dec-2016;11:44:01.6040;61.4720412684146;166.825399390211;2239.74492190452;8.070367;9.81994905204187;2.04597169113159;143.975696776062;0;5.25029425695539;8.88677753736798;8.98003801646741;1329.37890762137;1329.52282314026;8.18861822434701;143.975696776062
5-Dec-2016;11:44:08.8030;61.4360689619849;166.944944461496;2236.52165903132;8.070367;9.8969796826548;1.95107996749878;143.88185871765;0;5.15344323217869;8.88677753736798;8.98003801646741;1329.39554936113;1329.5329699032;8.1785493188072;143.88185871765
